mode1r,mode1i,mode2r,mode2i,other_moder,other_modei,g_phase,time
0.111041507,0.386329121,0.116919446,0.383424398,,,-0.784566367,
0.112614149,0.38823772,0.118567979,0.385291291,,,-0.784713395,
0.114176468,0.390158367,0.120206702,0.387170522,,,-0.784847773,
0.115728287,0.392090899,0.121835432,0.389061933,,,-0.784968114,
0.117269431,0.394035148,0.123453991,0.390965365,,,-0.785073432,
0.118799725,0.395990946,0.125062199,0.392880655,,,-0.785163171,
0.120319,0.397958121,0.126659881,0.394807639,,,-0.785237216,
0.121827087,0.3999365,0.128246863,0.396746149,,,-0.785295896,
0.12332382,0.401925907,0.129822975,0.398696017,,,-0.785339973,
0.124809036,0.403926163,0.131388048,0.400657071,,,-0.78537062,
0.126282574,0.405937089,0.132941914,0.402629137,,,-0.785389389,
0.127744274,0.407958501,0.134484411,0.404612038,,,-0.785398163,
0.129193981,0.409990215,0.136015375,0.406605596,,,,
0.130631541,0.412032044,0.137534649,0.40860963,,,,
0.132056804,0.414083799,0.139042074,0.410623958,,,,
0.133469621,0.416145289,0.140537498,0.412648395,,,,
0.134869846,0.41821632,0.142020767,0.414682753,,,,
0.136257336,0.420296698,0.143491734,0.416726844,,,,
0.137631952,0.422386225,0.14495025,0.418780476,,,,
0.138993554,0.424484703,0.146396173,0.420843457,,,,
0.140342009,0.426591931,0.147829361,0.422915592,,,,
0.141677184,0.428707706,0.149249675,0.424996683,,,,
0.14299895,0.430831824,0.15065698,0.427086531,,,,
0.144307181,0.432964078,0.152051141,0.429184937,,,,
0.145601752,0.43510426,0.153432029,0.431291697,,,,
0.146882544,0.437252162,0.154799516,0.433406608,,,,
0.148149437,0.439407571,0.156153477,0.435529463,,,,
0.149402318,0.441570275,0.157493789,0.437660056,,,,
0.150641074,0.44374006,0.158820334,0.439798176,,,,
0.151865596,0.445916709,0.160132995,0.441943613,,,,
0.153075778,0.448100006,0.161431658,0.444096155,,,,
0.154271516,0.450289731,0.162716214,0.446255588,,,,
0.155452712,0.452485664,0.163986553,0.448421695,,,,
0.156619266,0.454687584,0.165242572,0.450594261,,,,
0.157771087,0.456895267,0.166484168,0.452773068,,,,
0.158908082,0.45910849,0.167711243,0.454957894,,,,
0.160030164,0.461327028,0.168923702,0.457148521,,,,
0.161137248,0.463550653,0.17012145,0.459344724,,,,
0.162229253,0.465779138,0.171304399,0.461546282,,,,
0.163306099,0.468012255,0.172472462,0.463752969,,,,
0.164367713,0.470249773,0.173625555,0.46596456,,,,
0.16541402,0.472491461,0.174763598,0.468180827,,,,
0.166444954,0.474737089,0.175886514,0.470401543,,,,
0.167460447,0.476986423,0.176994227,0.472626479,,,,
0.168460437,0.479239229,0.178086668,0.474855404,,,,
0.169444865,0.481495274,0.179163767,0.477088088,,,,
0.170413674,0.483754322,0.18022546,0.479324299,,,,
0.171366813,0.486016136,0.181271686,0.481563804,,,,
0.17230423,0.488280482,0.182302385,0.483806371,,,,
0.17322588,0.49054712,0.183317504,0.486051763,,,,
0.17413172,0.492815814,0.184316988,0.488299748,,,,
0.17502171,0.495086325,0.18530079,0.490550088,,,,
0.175895812,0.497358413,0.186268864,0.492802549,,,,
0.176753995,0.49963184,0.187221168,0.495056892,,,,
0.177596228,0.501906366,0.188157662,0.497312881,,,,
0.178422483,0.504181751,0.18907831,0.499570277,,,,
0.179232739,0.506457753,0.18998308,0.501828843,,,,
0.180026975,0.508734133,0.190871941,0.504088339,,,,
0.180805174,0.511010649,0.191744869,0.506348526,,,,
0.181567322,0.513287059,0.19260184,0.508609166,,,,
0.18231341,0.515563123,0.193442834,0.510870018,,,,
0.183043431,0.517838599,0.194267835,0.513130843,,,,
0.183757381,0.520113245,0.195076831,0.515391399,,,,
0.18445526,0.52238682,0.19586981,0.517651448,,,,
0.185137072,0.524659082,0.196646766,0.519910748,,,,
0.185802822,0.52692979,0.197407698,0.52216906,,,,
0.186452522,0.529198703,0.198152603,0.524426143,,,,
0.187086183,0.531465579,0.198881486,0.526681756,,,,
0.187703822,0.533730177,0.199594353,0.528935659,,,,
0.18830546,0.535992257,0.200291214,0.531187613,,,,
0.188891118,0.538251579,0.200972083,0.533437377,,,,
0.189460825,0.540507902,0.201636975,0.535684711,,,,
0.190014608,0.542760986,0.202285911,0.537929377,,,,
0.190552502,0.545010594,0.202918913,0.540171134,,,,
0.191074542,0.547256486,0.203536007,0.542409744,,,,
0.191580768,0.549498423,0.204137224,0.544644969,,,,
0.192071223,0.55173617,0.204722595,0.546876571,,,,
0.192545953,0.553969488,0.205292158,0.549104312,,,,
0.193005007,0.556198141,0.20584595,0.551327956,,,,
0.193448438,0.558421895,0.206384015,0.553547266,,,,
0.193876301,0.560640513,0.206906397,0.555762006,,,,
0.194288656,0.562853764,0.207413147,0.557971942,,,,
0.194685565,0.565061412,0.207904316,0.560176839,,,,
0.195067093,0.567263227,0.20837996,0.562376463,,,,
0.19543331,0.569458977,0.208840136,0.564570582,,,,
0.195784286,0.571648432,0.209284907,0.566758965,,,,
0.196120096,0.573831362,0.209714337,0.568941379,,,,
0.19644082,0.57600754,0.210128495,0.571117595,,,,
0.196746537,0.578176739,0.210527451,0.573287384,,,,
0.197037333,0.580338733,0.21091128,0.575450517,,,,
0.197313294,0.582493297,0.211280058,0.577606769,,,,
0.197574512,0.584640208,0.211633867,0.579755912,,,,
0.19782108,0.586779243,0.21197279,0.581897722,,,,
0.198053094,0.588910183,0.212296913,0.584031975,,,,
0.198270655,0.591032808,0.212606326,0.58615845,,,,
0.198473864,0.5931469,0.212901121,0.588276925,,,,
0.198662828,0.595252242,0.213181395,0.590387181,,,,
0.198837655,0.59734862,0.213447246,0.592488998,,,,
0.198998456,0.599435819,0.213698775,0.594582161,,,,
0.199145347,0.601513629,0.213936087,0.596666453,,,,
0.199278444,0.603581839,0.214159289,0.59874166,,,,
0.199397868,0.60564024,0.214368492,0.60080757,,,,
0.199503742,0.607688626,0.214563809,0.602863973,,,,
0.199596191,0.609726792,0.214745357,0.604910658,,,,
0.199675345,0.611754534,0.214913253,0.606947417,,,,
0.199741336,0.61377165,0.21506762,0.608974046,,,,
0.199794296,0.615777942,0.215208583,0.610990339,,,,
0.199834364,0.61777321,0.215336269,0.612996093,,,,
0.199861679,0.619757261,0.215450808,0.614991109,,,,
0.199876383,0.621729899,0.215552333,0.616975187,,,,
0.199878622,0.623690932,0.21564098,0.61894813,,,,
0.199868543,0.625640172,0.215716886,0.620909743,,,,
0.199846297,0.62757743,0.215780192,0.622859832,,,,
0.199812036,0.629502521,0.215831043,0.624798206,,,,
0.199765915,0.631415261,0.215869584,0.626724677,,,,
0.199708093,0.633315469,0.215895964,0.628639057,,,,
0.19963873,0.635202967,0.215910334,0.63054116,,,,
0.199557988,0.637077576,0.215912847,0.632430804,,,,
0.199466033,0.638939123,0.215903661,0.634307808,,,,
0.199363033,0.640787436,0.215882933,0.636171993,,,,
0.199249156,0.642622345,0.215850825,0.638023183,,,,
0.199124576,0.644443682,0.2158075,0.639861203,,,,
0.198989467,0.646251282,0.215753124,0.641685883,,,,
0.198844006,0.648044983,0.215687865,0.643497051,,,,
0.198688371,0.649824625,0.215611893,0.645294542,,,,
0.198522745,0.651590051,0.215525381,0.647078189,,,,
0.198347309,0.653341104,0.215428505,0.648847832,,,,
0.19816225,0.655077633,0.21532144,0.650603309,,,,
0.197967755,0.656799489,0.215204367,0.652344463,,,,
0.197764013,0.658506523,0.215077467,0.65407114,,,,
0.197551216,0.660198591,0.214940923,0.655783187,,,,
0.197329558,0.661875551,0.214794921,0.657480453,,,,
0.197099233,0.663537265,0.214639648,0.659162792,,,,
0.196860439,0.665183595,0.214475294,0.660830059,,,,
0.196613376,0.666814408,0.214302051,0.662482112,,,,
0.196358244,0.668429574,0.214120111,0.664118812,,,,
0.196095245,0.670028963,0.213929671,0.665740021,,,,
0.195824585,0.671612452,0.213730927,0.667345606,,,,
0.195546469,0.673179917,0.213524077,0.668935436,,,,
0.195261105,0.67473124,0.213309324,0.670509382,,,,
0.194968703,0.676266302,0.213086869,0.672067319,,,,
0.194669473,0.677784992,0.212856916,0.673609123,,,,
0.194363629,0.679287198,0.212619672,0.675134675,,,,
0.194051383,0.680772813,0.212375343,0.676643858,,,,
0.193732952,0.682241732,0.212124138,0.678136558,,,,
0.193408552,0.683693852,0.211866268,0.679612662,,,,
0.193078401,0.685129076,0.211601945,0.681072064,,,,
0.19274272,0.686547308,0.211331382,0.682514656,,,,
0.192401728,0.687948456,0.211054793,0.683940338,,,,
0.192055648,0.689332429,0.210772396,0.685349009,,,,
0.191704704,0.690699142,0.210484408,0.686740573,,,,
0.191349119,0.692048511,0.210191046,0.688114937,,,,
0.190989119,0.693380456,0.209892532,0.68947201,,,,
0.190624931,0.6946949,0.209589087,0.690811704,,,,
0.190256782,0.69599177,0.209280932,0.692133936,,,,
0.189884901,0.697270994,0.208968292,0.693438624,,,,
0.189509517,0.698532506,0.208651391,0.694725691,,,,
0.189130861,0.699776241,0.208330454,0.695995061,,,,
0.188749165,0.701002138,0.208005709,0.697246663,,,,
0.188364659,0.70221014,0.207677382,0.698480427,,,,
0.187977577,0.703400191,0.207345702,0.699696289,,,,
0.187588153,0.704572241,0.207010898,0.700894185,,,,
0.187196621,0.705726242,0.2066732,0.702074058,,,,
0.186803214,0.706862148,0.20633284,0.703235851,,,,
0.18640817,0.707979919,0.205990048,0.704379511,,,,
0.186011724,0.709079516,0.205645058,0.705504988,,,,
0.185614111,0.710160904,0.205298101,0.706612237,,,,
0.18521557,0.711224052,0.204949412,0.707701214,,,,
0.184816337,0.712268931,0.204599224,0.70877188,,,,
0.18441665,0.713295516,0.204247772,0.709824197,,,,
0.184016747,0.714303786,0.203895291,0.710858134,,,,
0.183616866,0.715293723,0.203542016,0.711873658,,,,
0.183217244,0.71626531,0.203188184,0.712870745,,,,
0.182818122,0.717218537,0.20283403,0.713849369,,,,
0.182419737,0.718153395,0.20247979,0.714809512,,,,
0.182022329,0.719069879,0.202125701,0.715751155,,,,
0.181626135,0.719967987,0.201772001,0.716674286,,,,
0.181231395,0.720847721,0.201418925,0.717578893,,,,
0.180838347,0.721709086,0.201066711,0.718464971,,,,
0.18044723,0.72255209,0.200715596,0.719332514,,,,
0.180058282,0.723376744,0.200365818,0.720181523,,,,
0.179671742,0.724183064,0.200017612,0.721011999,,,,
0.179287846,0.724971067,0.199671217,0.72182395,,,,
0.178906834,0.725740775,0.199326869,0.722617384,,,,
0.178528942,0.726492214,0.198984804,0.723392314,,,,
0.178154408,0.72722541,0.19864526,0.724148757,,,,
0.177783467,0.727940395,0.198308472,0.72488673,,,,
0.177416355,0.728637205,0.197974676,0.725606256,,,,
0.177053309,0.729315877,0.197644107,0.726307362,,,,
0.176694563,0.729976452,0.197317002,0.726990076,,,,
0.176340351,0.730618975,0.196993594,0.72765443,,,,
0.175990907,0.731243493,0.196674118,0.72830046,,,,
0.175646464,0.731850059,0.196358808,0.728928204,,,,
0.175307254,0.732438725,0.196047895,0.729537705,,,,
0.174973508,0.73300955,0.195741614,0.730129008,,,,
0.174645458,0.733562595,0.195440196,0.73070216,,,,
0.174323332,0.734097922,0.195143871,0.731257214,,,,
0.174007359,0.7346156,0.194852871,0.731794224,,,,
0.173697768,0.735115699,0.194567424,0.732313249,,,,
0.173394784,0.735598292,0.19428776,0.73281435,,,,
0.173098634,0.736063455,0.194014106,0.73329759,,,,
0.172809542,0.736511269,0.193746689,0.733763037,,,,
0.172527732,0.736941817,0.193485735,0.734210763,,,,
0.172253425,0.737355185,0.193231469,0.73464084,,,,
0.171986843,0.737751461,0.192984115,0.735053346,,,,
0.171728206,0.738130737,0.192743895,0.73544836,,,,
0.171477732,0.73849311,0.192511031,0.735825966,,,,
0.171235638,0.738838678,0.192285744,0.73618625,,,,
0.171002139,0.73916754,0.192068252,0.7365293,,,,
0.17077745,0.739479803,0.191858774,0.73685521,,,,
0.170561784,0.739775573,0.191657526,0.737164074,,,,
0.170355351,0.74005496,0.191464723,0.737455991,,,,
0.170158362,0.740318078,0.19128058,0.737731061,,,,
0.169971024,0.740565042,0.191105308,0.737989389,,,,
0.169793545,0.740795972,0.190939119,0.738231082,,,,
0.169626127,0.741010989,0.190782221,0.738456249,,,,
0.169468975,0.741210218,0.190634824,0.738665005,,,,
0.16932229,0.741393787,0.190497132,0.738857464,,,,
0.169186271,0.741561825,0.190369352,0.739033745,,,,
0.169061115,0.741714467,0.190251685,0.73919397,,,,
0.168947018,0.741851847,0.190144332,0.739338263,,,,
0.168844175,0.741974104,0.190047495,0.739466751,,,,
0.168752776,0.742081379,0.189961369,0.739579564,,,,
0.168673012,0.742173817,0.189886151,0.739676833,,,,
0.16860507,0.742251563,0.189822036,0.739758696,,,,
0.168549136,0.742314767,0.189769214,0.739825289,,,,
0.168505393,0.742363581,0.189727877,0.739876752,,,,
0.168474024,0.742398158,0.189698213,0.73991323,,,,
0.168455207,0.742418656,0.189680407,0.739934869,,,,
0.168449119,0.742425234,0.189674644,0.739941815,,,,
0.168455935,0.742418053,0.189681105,0.739934221,,,,
0.168475829,0.742397278,0.189699972,0.73991224,,,,
0.168508969,0.742363074,0.189731421,0.739876027,,,,
0.168555524,0.742315612,0.189775629,0.739825742,,,,
0.16861566,0.742255062,0.189832768,0.739761544,,,,
0.168689539,0.742181598,0.18990301,0.739683598,,,,
0.168777323,0.742095395,0.189986524,0.739592069,,,,
0.168879168,0.741996632,0.190083476,0.739487124,,,,
0.168995232,0.741885488,0.19019403,0.739368934,,,,
0.169125668,0.741762146,0.190318349,0.739237672,,,,
0.169270625,0.741626791,0.190456591,0.739093511,,,,
0.169430252,0.741479609,0.190608913,0.73893663,,,,
0.169604695,0.741320789,0.190775471,0.738767206,,,,
0.169794096,0.741150521,0.190956416,0.738585423,,,,
0.169998595,0.740968999,0.191151897,0.738391461,,,,
0.170218329,0.740776415,0.191362062,0.738185508,,,,
0.170453434,0.740572968,0.191587055,0.73796775,,,,
0.170704041,0.740358856,0.191827017,0.737738378,,,,
0.17097028,0.740134278,0.192082087,0.737497581,,,,
0.171252276,0.739899436,0.192352403,0.737245554,,,,
0.171550153,0.739654535,0.192638097,0.736982492,,,,
0.171864032,0.73939978,0.192939301,0.736708592,,,,
0.172194031,0.739135377,0.193256142,0.736424052,,,,
0.172540264,0.738861536,0.193588747,0.736129074,,,,
0.172902843,0.738578466,0.193937238,0.735823859,,,,
0.173281878,0.738286381,0.194301735,0.735508612,,,,
0.173677475,0.737985492,0.194682354,0.735183538,,,,
0.174089735,0.737676016,0.195079211,0.734848845,,,,
0.174518761,0.737358168,0.195492415,0.734504741,,,,
0.174964647,0.737032165,0.195922077,0.734151437,,,,
0.17542749,0.736698228,0.1963683,0.733789145,,,,
0.175907379,0.736356576,0.196831188,0.733418079,,,,
0.176404402,0.736007431,0.19731084,0.733038452,,,,
0.176918644,0.735651015,0.197807353,0.732650482,,,,
0.177450187,0.735287553,0.19832082,0.732254386,,,,
0.177999109,0.73491727,0.198851331,0.731850382,,,,
0.178565486,0.734540391,0.199398975,0.73143869,,,,
0.179149389,0.734157145,0.199963835,0.731019533,,,,
0.179750888,0.733767759,0.200545993,0.730593132,,,,
0.180370049,0.733372462,0.201145527,0.73015971,,,,
0.181006934,0.732971486,0.201762513,0.729719493,,,,
0.181661603,0.732565059,0.202397021,0.729272706,,,,
0.182334111,0.732153416,0.203049122,0.728819576,,,,
0.183024513,0.731736787,0.203718881,0.728360331,,,,
0.183732857,0.731315406,0.20440636,0.727895198,,,,
0.18445919,0.730889508,0.205111619,0.727424408,,,,
0.185203556,0.730459326,0.205834715,0.726948191,,,,
0.185965993,0.730025096,0.206575699,0.726466777,,,,
0.18674654,0.729587055,0.207334623,0.725980398,,,,
0.187545228,0.729145437,0.208111532,0.725489287,,,,
0.188362089,0.728700481,0.20890647,0.724993677,,,,
0.189197149,0.728252422,0.209719478,0.724493801,,,,
0.190050432,0.727801499,0.210550591,0.723989894,,,,
0.190921957,0.727347949,0.211399844,0.72348219,,,,
0.191811742,0.726892011,0.212267268,0.722970925,,,,
0.1927198,0.726433923,0.213152889,0.722456335,,,,
0.193646141,0.725973924,0.214056731,0.721938654,,,,
0.194590772,0.725512251,0.214978815,0.72141812,,,,
0.195553697,0.725049145,0.215919159,0.72089497,,,,
0.196534916,0.724584843,0.216877775,0.72036944,,,,
0.197534426,0.724119585,0.217854676,0.719841766,,,,
0.19855222,0.72365361,0.218849869,0.719312188,,,,
0.199588288,0.723187155,0.219863358,0.718780941,,,,
0.200642618,0.722720461,0.220895143,0.718248263,,,,
0.201715194,0.722253764,0.221945223,0.717714391,,,,
0.202805995,0.721787304,0.223013591,0.717179564,,,,
0.203914998,0.721321317,0.22410024,0.716644018,,,,
0.205042177,0.720856043,0.225205156,0.71610799,,,,
0.206187503,0.720391717,0.226328325,0.715571718,,,,
0.207350942,0.719928577,0.227469727,0.715035438,,,,
0.208532458,0.719466859,0.228629341,0.714499387,,,,
0.209732013,0.719006799,0.229807141,0.713963801,,,,
0.210949562,0.718548632,0.231003098,0.713428916,,,,
0.212185059,0.718092593,0.232217181,0.712894968,,,,
0.213438457,0.717638915,0.233449354,0.712362191,,,,
0.214709701,0.717187833,0.23469958,0.71183082,,,,
0.215998736,0.716739579,0.235967817,0.71130109,,,,
0.217305503,0.716294384,0.237254019,0.710773234,,,,
0.21862994,0.715852481,0.238558139,0.710247485,,,,
0.219971981,0.715414098,0.239880126,0.709724075,,,,
0.221331557,0.714979465,0.241219924,0.709203235,,,,
0.222708597,0.714548811,0.242577477,0.708685197,,,,
0.224103025,0.714122363,0.243952724,0.70817019,,,,
0.225514764,0.713700347,0.245345599,0.707658445,,,,
0.226943731,0.713282988,0.246756037,0.707150188,,,,
0.228389842,0.71287051,0.248183966,0.706645647,,,,
0.22985301,0.712463137,0.249629314,0.70614505,,,,
0.231333144,0.712061091,0.251092003,0.70564862,,,,
0.232830151,0.71166459,0.252571954,0.705156583,,,,
0.234343932,0.711273855,0.254069083,0.704669163,,,,
0.235874389,0.710889104,0.255583306,0.70418658,,,,
0.237421419,0.710510552,0.257114533,0.703709056,,,,
0.238984914,0.710138416,0.258662671,0.703236811,,,,
0.240564768,0.709772907,0.260227626,0.702770064,,,,
0.242160867,0.709414239,0.2618093,0.702309031,,,,
0.243773097,0.709062622,0.263407591,0.701853928,,,,
0.245401341,0.708718265,0.265022396,0.70140497,,,,
0.247045477,0.708381375,0.266653607,0.700962371,,,,
0.248705381,0.708052157,0.268301114,0.70052634,,,,
0.250380929,0.707730816,0.269964805,0.700097089,,,,
0.25207199,0.707417553,0.271644564,0.699674826,,,,
0.253778432,0.70711257,0.273340271,0.699259758,,,,
0.255500121,0.706816064,0.275051806,0.69885209,,,,
0.257236919,0.706528232,0.276779043,0.698452027,,,,
0.258988685,0.706249269,0.278521857,0.698059769,,,,
0.260755278,0.705979368,0.280280116,0.697675517,,,,
0.262536551,0.70571872,0.282053688,0.69729947,,,,
0.264332355,0.705467513,0.283842438,0.696931823,,,,
0.266142541,0.705225934,0.285646228,0.696572773,,,,
0.267966954,0.704994168,0.287464916,0.696222511,,,,
0.269805438,0.704772398,0.289298358,0.695881229,,,,
0.271657835,0.704560804,0.29114641,0.695549115,,,,
0.273523984,0.704359564,0.293008922,0.695226357,,,,
0.275403721,0.704168854,0.294885743,0.69491314,,,,
0.277296881,0.703988847,0.296776718,0.694609645,,,,
0.279203294,0.703819717,0.298681693,0.694316055,,,,
0.28112279,0.703661631,0.300600506,0.694032547,,,,
0.283055196,0.703514756,0.302532998,0.693759298,,,,
0.285000336,0.703379256,0.304479004,0.693496483,,,,
0.286958033,0.703255295,0.306438359,0.693244273,,,,
0.288928107,0.70314303,0.308410893,0.693002837,,,,
0.290910375,0.70304262,0.310396436,0.692772344,,,,
0.292904654,0.702954218,0.312394814,0.692552958,,,,
0.294910756,0.702877977,0.314405853,0.692344843,,,,
0.296928494,0.702814046,0.316429374,0.692148157,,,,
0.298957676,0.702762571,0.318465198,0.69196306,,,,
0.30099811,0.702723697,0.320513142,0.691789706,,,,
0.303049601,0.702697566,0.322573022,0.691628249,,,,
0.305111953,0.702684316,0.324644652,0.691478838,,,,
0.307184966,0.702684084,0.326727844,0.691341622,,,,
0.309268442,0.702697001,0.328822406,0.691216745,,,,
0.311362176,0.702723201,0.330928147,0.691104351,,,,
0.313465966,0.702762809,0.333044873,0.691004579,,,,
0.315579606,0.702815951,0.335172386,0.690917567,,,,
0.317702887,0.702882749,0.337310489,0.69084345,,,,
0.3198356,0.702963322,0.339458981,0.690782358,,,,
0.321977536,0.703057788,0.341617662,0.690734422,,,,
0.32412848,0.703166258,0.343786326,0.690699768,,,,
0.326288219,0.703288845,0.345964769,0.69067852,,,,
0.328456538,0.703425654,0.348152784,0.690670798,,,,
0.330633219,0.703576792,0.350350162,0.69067672,,,,
0.332818044,0.70374236,0.352556692,0.690696402,,,,
0.335010793,0.703922455,0.354772163,0.690729956,,,,
0.337211244,0.704117175,0.356996362,0.69077749,,,,
0.339419176,0.70432661,0.359229072,0.690839113,,,,
0.341634363,0.704550852,0.361470078,0.690914926,,,,
0.343856581,0.704789986,0.363719162,0.691005031,,,,
0.346085603,0.705044095,0.365976104,0.691109526,,,,
0.348321203,0.70531326,0.368240684,0.691228504,,,,
0.350563151,0.705597557,0.370512681,0.691362057,,,,
0.352811219,0.705897061,0.372791871,0.691510275,,,,
